,B1_toa,B2_toa,B3_toa,B4_toa,B5_toa,B6_toa,B7_toa,B8_toa,B9_toa,B10_toa,B11_toa,DateTimeStamp
169,0.32529303431510925,0.3061428666114807,0.2649622857570648,0.2687767446041107,0.2987474799156189,0.2701520025730133,0.2408299744129181,0.27313610911369324,0.002257532672956586,279.7409973144531,278.95819091796875,2019/03/21
170,0.14506354928016663,0.12193643301725388,0.0957304835319519,0.07744836807250977,0.10484766960144043,0.05427352339029312,0.035800475627183914,0.090575210750103,0.02009599842131138,288.12445068359375,284.8431396484375,2015/09/02
171,0.13212968409061432,0.1075725257396698,0.08604393154382706,0.06355277448892593,0.15807197988033295,0.055664438754320145,0.021199906244874,0.0775921419262886,0.0009156060987152159,295.8006591796875,292.5514221191406,2020/08/30
172,0.17807361483573914,0.15749765932559967,0.13159996271133423,0.11800473928451538,0.18154244124889374,0.08928458392620087,0.060801420360803604,0.12675221264362335,0.026414789259433746,284.4387512207031,280.54217529296875,2018/06/22
173,0.11517363041639328,0.09262938797473907,0.07026513665914536,0.05397568643093109,0.10000914335250854,0.0892769992351532,0.0520857498049736,0.06324537098407745,0.0022724191658198833,291.20831298828125,289.53387451171875,2015/04/27
174,0.19044199585914612,0.17259149253368378,0.14906823635101318,0.13494113087654114,0.17550452053546906,0.15290115773677826,0.12541355192661285,0.14582666754722595,0.0015331687172874808,293.1045837402344,289.78955078125,2015/07/16
175,0.5005956888198853,0.502997100353241,0.4500789940357208,0.4470699727535248,0.4790407419204712,0.23033419251441956,0.2316361665725708,0.49697908759117126,0.18621164560317993,241.2468719482422,243.47634887695312,2019/10/15
176,0.1374245136976242,0.11509168148040771,0.09144388884305954,0.07650503516197205,0.13539817929267883,0.08387745916843414,0.04309201240539551,0.08480440080165863,0.0010778350988402963,294.58953857421875,290.757080078125,2017/06/19
177,0.13113494217395782,0.10668054968118668,0.084105484187603,0.0677948147058487,0.12804915010929108,0.07113583385944366,0.037052810192108154,0.07610096037387848,0.0007192422635853291,294.77105712890625,291.4772033691406,2017/08/22
178,0.12412867695093155,0.10126060247421265,0.07697268575429916,0.06210736185312271,0.12277337163686752,0.07600460946559906,0.042035944759845734,0.07152995467185974,0.005829955916851759,297.3927001953125,294.5363464355469,2018/06/06
179,0.11452830582857132,0.0901421383023262,0.0696914866566658,0.05031842738389969,0.14453664422035217,0.06357737630605698,0.029539819806814194,0.06292145699262619,0.0010775780538097024,297.95196533203125,295.32147216796875,2013/08/27
180,0.13729751110076904,0.11434295028448105,0.09637477248907089,0.08111471682786942,0.13532015681266785,0.07567697763442993,0.03883791342377663,0.08880922198295593,0.00045134944957681,296.3893737792969,293.47259521484375,2016/06/16
181,0.1310315728187561,0.1043321043252945,0.07358726859092712,0.05937066674232483,0.10876275599002838,0.09874563664197922,0.053938306868076324,0.06834754347801208,0.001194340642541647,282.1775817871094,281.6582946777344,2019/01/16
182,0.11953210085630417,0.09699928760528564,0.07627756893634796,0.061012644320726395,0.09208346158266068,0.0766303762793541,0.0390443280339241,0.0696447342634201,0.0011289879912510514,294.6656188964844,291.49774169921875,2019/08/28
183,0.16850432753562927,0.1494223028421402,0.12377390265464783,0.10037189722061157,0.16692444682121277,0.07524189352989197,0.039472367614507675,0.1170840933918953,0.013132767751812935,288.5374450683594,285.3089294433594,2020/09/15
184,0.13043777644634247,0.10620079189538956,0.08412741124629974,0.06778528541326523,0.12785986065864563,0.0665653795003891,0.035538364201784134,0.07719927281141281,0.000667490647174418,294.6925964355469,291.4420471191406,2017/08/22
185,0.13894042372703552,0.11339953541755676,0.08674494922161102,0.06877724081277847,0.1062965989112854,0.08674494922161102,0.04237014427781105,0.08050822466611862,0.0007177136722020805,296.3289489746094,293.22698974609375,2019/09/13
186,0.2088112086057663,0.18614277243614197,0.16680921614170074,0.1530119776725769,0.18947765231132507,0.17417645454406738,0.15159519016742706,0.15192215144634247,0.008108322508633137,278.31988525390625,275.3211669921875,2019/07/11
187,0.12066026031970978,0.09935490787029266,0.08260497450828552,0.06737351417541504,0.13988648355007172,0.08774442225694656,0.047726795077323914,0.07692821323871613,0.0008877184591256082,290.8688049316406,289.4773254394531,2016/04/13
188,0.1413392424583435,0.11725249141454697,0.09028744697570801,0.07253798842430115,0.10952655225992203,0.050723567605018616,0.03163595125079155,0.08336944878101349,0.010780963115394115,287.6837463378906,285.25347900390625,2015/09/18
